Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-03-08 18:24:10,"Day 2",1h 8m,"Deadlift (Barbell)",2,250.0,6,0,0,,,
2022-03-08 18:24:10,"Day 2",1h 8m,"Deadlift (Barbell)",3,255.0,6,0,0,,,
2022-03-08 18:24:10,"Day 2",1h 8m,"Split Squat (Front Raised)",1,10.0,10,0,0,"",,
2022-03-08 18:24:10,"Day 2",1h 8m,"Split Squat (Front Raised)",2,10.0,10,0,0,,,
2022-03-08 18:24:10,"Day 2",1h 8m,"Split Squat (Front Raised)",3,10.0,10,0,0,,,
2022-03-08 18:24:10,"Day 2",1h 8m,"Nordic",1,15.0,5,0,0,"",,
2022-03-08 18:24:10,"Day 2",1h 8m,"Nordic",2,15.0,6,0,0,,,
2022-03-08 18:24:10,"Day 2",1h 8m,"Nordic",3,15.0,10,0,0,,,
2022-03-10 18:38:43,"Day 3",1h 12m,"Sled",1,0.0,6,0,0,"","",
2022-03-10 18:38:43,"Day 3",1h 12m,"Pull Up (Assisted)",1,60.0,8,0,0,"",,
2022-03-10 18:38:43,"Day 3",1h 12m,"Pull Up (Assisted)",2,50.0,8,0,0,,,
2022-03-10 18:38:43,"Day 3",1h 12m,"Pull Up (Assisted)",3,50.0,8,0,0,,,
2022-03-10 18:38:43,"Day 3",1h 12m,"Pull Up (Assisted)",4,50.0,8,0,0,,,
2022-03-10 18:38:43,"Day 3",1h 12m,"Bench Press (Barbell)",1,175.0,8,0,0,"",,
2022-03-10 18:38:43,"Day 3",1h 12m,"Bench Press (Barbell)",2,175.0,8,0,0,,,
2022-03-10 18:38:43,"Day 3",1h 12m,"Bench Press (Barbell)",3,175.0,8,0,0,,,
2022-03-10 18:38:43,"Day 3",1h 12m,"Bench Press (Barbell)",4,175.0,8,0,0,,,
2022-03-10 18:38:43,"Day 3",1h 12m,"Chest Fly (Dumbbell)",1,20.0,14,0,0,"",,
2022-03-10 18:38:43,"Day 3",1h 12m,"Chest Fly (Dumbbell)",2,20.0,13,0,0,,,
2022-03-10 18:38:43,"Day 3",1h 12m,"Chest Fly (Dumbbell)",3,20.0,12,0,0,,,
2022-03-10 18:38:43,"Day 3",1h 12m,"Face Pull (Cable)",1,45.0,13,0,0,"",,
2022-03-10 18:38:43,"Day 3",1h 12m,"Face Pull (Cable)",2,45.0,13,0,0,,,
2022-03-10 18:38:43,"Day 3",1h 12m,"Face Pull (Cable)",3,45.0,8,0,0,,,
